taxon,recipient_post_fmt,donor_pre_fmt,taxon_id,experiment_id
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,0.010404553522247383,0.013217391304347827,68,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41,0.009058081889956545,0.007536231884057971,79,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83,0.014811187955199217,0.004347826086956522,89,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,0.0070995776975335085,0.009565217391304347,91,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.023563253565089662,0.02666666666666667,96,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium,0.0035497888487667543,6.376811594202899e-4,103,goyal_023_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__GCA-900066495,0.008017626537731807,0.014434782608695651,107,goyal_023_d180
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister,0.0015300814003304977,0.0012753623188405797,117,goyal_023_d180
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.009124204844824263,0.007615489618507077,1,goyal_024_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.021396902910749856,0.03628134205043466,8,goyal_024_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.004947632204587805,0.035922120842014515,19,goyal_024_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,0.014842896613763413,0.024427042172569868,22,goyal_024_d180
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,0.004883377240891859,0.004885408434513973,23,goyal_024_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.02448114116815524,0.03189884330770889,41,goyal_024_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.028143674098824133,0.009483439902291831,42,goyal_024_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.006361241405898606,0.00589122781809038,46,goyal_024_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster,0.011437383537878302,0.0012931963503125224,55,goyal_024_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.01818415472595258,0.03764638264243121,97,goyal_024_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__GCA-900066495,0.010666323973526955,0.015590200445434299,107,goyal_024_d180
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella,0.01445736683158774,0.009698972627343918,122,goyal_024_d180
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.016999233940101412,0.029374364191251272,1,goyal_028_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.16875205194615694,0.16028738555442523,8,goyal_028_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.1115893918943567,0.06332655137334689,10,goyal_028_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus,0.016707401597782074,0.01926500508646999,26,goyal_028_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.019187976507496443,0.0062945066124109866,41,goyal_028_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes,0.01105314996534491,0.03566887080366225,43,goyal_028_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.02090249151862255,0.07146490335707019,46,goyal_028_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,0.015248239886185386,0.009346388606307222,53,goyal_028_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,0.0220698208878999,0.012207527975584944,61,goyal_028_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,0.006201437274285923,0.003051881993896236,68,goyal_028_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E,0.021376719074891474,0.0525178026449644,85,goyal_028_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.029803377959362345,0.0017166836215666327,96,goyal_028_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.010433006237916317,0.009028484231943032,97,goyal_028_d180
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella,0.016488527341042572,0.004450661241098677,122,goyal_028_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus,0.010624718426190118,0.004310344827586207,26,goyal_029_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,0.0020273314311458177,0.002652519893899204,38,goyal_029_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.022638534314461632,0.04588859416445623,41,goyal_029_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.021474695900285327,0.006896551724137931,42,goyal_029_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes,0.0026655654002102416,0.01856763925729443,43,goyal_029_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.031536266706712716,0.02559681697612732,46,goyal_029_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea,0.009198077789457876,0.003116710875331565,52,goyal_029_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,0.049819792761675925,0.01293103448275862,61,goyal_029_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,0.014679381288481754,0.0065649867374005305,68,goyal_029_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,7.508634930169695e-5,0.03660477453580902,91,goyal_029_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.1663538068779096,0.03149867374005305,96,goyal_029_d180
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.03453549580310144,0.0026448362720403024,1,goyal_030_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.05672926447574335,0.03753148614609572,8,goyal_030_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.01874377578602931,0.028778337531486148,19,goyal_030_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.03620714184094466,0.058312342569269524,46,goyal_030_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,0.015862853891022904,0.009886649874055416,61,goyal_030_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter,0.01714326362213686,0.005415617128463476,67,goyal_030_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.013088632806942667,0.01114609571788413,96,goyal_030_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter,0.015685019206145966,0.01057934508816121,108,goyal_030_d180
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,0.01596955470194907,0.014609571788413099,125,goyal_030_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus,0.012834487851190266,0.05431269674711437,26,goyal_031_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A;f__Turicibacteraceae;g__Turicibacter,0.01163894651710679,0.015739769150052464,33,goyal_031_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.03175217131404058,0.05565582371458552,36,goyal_031_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.003129505256865572,0.009779643231899265,42,goyal_031_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.008790745103554978,0.00868835257082896,46,goyal_031_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A,0.0020394528640247547,0.0035676810073452256,51,goyal_031_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia,0.003234994198108232,0.0015949632738719833,66,goyal_031_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter,0.006153521572488484,0.0045750262329485834,80,goyal_031_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417,0.0013713562361545764,0.011962224554039873,86,goyal_031_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071,0.0012658672949119167,0.006673662119622246,87,goyal_031_d180
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.02150687996420181,0.02389055722389056,1,goyal_032_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.0023912070701420742,0.0015015015015015015,36,goyal_032_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster,0.002433158071372637,5.67233900567234e-4,55,goyal_032_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B,0.00785882089719208,0.0019686353019686353,71,goyal_032_d180
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia,2.5510204081632655e-4,0.005351681957186544,3,goyal_033_d180
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia,8.634222919937205e-4,0.009506714532641935,7,goyal_033_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.029297488226059654,0.01834862385321101,8,goyal_033_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella,0.003434065934065934,0.007877941763063423,9,goyal_033_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.11014521193092622,0.049361786996410056,10,goyal_033_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,0.18182888540031397,0.04321233878473607,11,goyal_033_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,0.01142072213500785,0.012332136683951602,13,goyal_033_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas,0.0052590266875981164,0.0015622922483712273,14,goyal_033_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173,0.003630298273155416,0.007279617072197846,18,goyal_033_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.014815541601255887,0.02143996808934982,19,goyal_033_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter,0.0019623233908948193,0.004653636484510039,21,goyal_033_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,0.01609105180533752,0.02077516287727696,22,goyal_033_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus,0.008889324960753533,0.026658689004121792,26,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.003826530612244898,0.017451136816912644,41,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.0035714285714285713,0.018514825156229226,42,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus,0.004631083202511774,0.008010902805477995,44,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,9.419152276295133e-4,0.0033572663209679564,46,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea,0.0035518053375196233,0.009041350884190932,52,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,0.012637362637362638,0.019345831671320302,53,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella,0.005416012558869702,0.0035899481451934583,54,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G,0.0010400313971742543,0.0016287727695785134,57,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615,0.0029827315541601255,0.0069804547267650575,63,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.014619309262166404,0.008210344369099853,65,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG115,0.010459183673469388,0.01655364978061428,69,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502,0.0012951334379905808,0.0011301688605238665,76,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E,0.009105180533751962,0.024531312325488632,85,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417,0.004964678178963893,0.006082967690466693,86,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum,0.004827315541601256,0.01731817577449807,88,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83,0.0019427001569858712,0.004720117005717324,89,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,0.009850863422291994,0.011900013296104241,91,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor,5.298273155416013e-4,0.0015955325089748703,92,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas,0.0013932496075353218,0.008177104108496211,93,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.038304552590266876,0.0604972742986305,96,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.006063579277864992,0.012996941896024464,97,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Pygmaiobacter,0.0024529042386185244,0.0030913442361388114,99,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C,0.0023940345368916797,0.0013960909453530116,101,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__SFJ001,0.00423861852433281,0.0014625714665602977,104,goyal_033_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524,0.0023547880690737836,0.01409387049594469,113,goyal_033_d180
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium,0.018779434850863422,0.027722377343438374,115,goyal_033_d180
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas,0.0026098901098901097,0.0011301688605238665,116,goyal_033_d180
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister,0.008614599686028257,9.307272969020078e-4,117,goyal_033_d180
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella,0.0092425431711146,0.014658954926206622,123,goyal_033_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.008022036437442613,0.026360428823449588,8,goyal_034_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia,0.0025370898371429953,0.02008413624643778,12,goyal_034_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,0.01606823563523897,0.015741620301262044,13,goyal_034_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas,0.0041318320204900205,0.002714072465734835,14,goyal_034_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.007103851544000387,0.01964309947075587,19,goyal_034_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,0.006161503890204417,0.017607545121454744,22,goyal_034_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q,0.005557434881360846,0.002951553806486633,49,goyal_034_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella,0.026168269463103466,0.009159994571855068,54,goyal_034_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,0.010534963514231865,0.004715700909214276,68,goyal_034_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7160,9.423476537959697e-4,0.001865924820192699,74,goyal_034_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41,0.006838061180109216,0.020932283891979916,79,goyal_034_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83,0.014884260377905571,0.005699552178043154,89,goyal_034_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,0.015367515584980429,0.0034943682996336003,91,goyal_034_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.10716184216884937,0.04040575383362736,97,goyal_034_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium,6.040690088435702e-4,0.001085628986293934,103,goyal_034_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1994,0.01795293094283091,0.01204369656669833,110,goyal_034_d180
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,0.001083622605469539,9.476600087476309e-4,2,goyal_036_d180
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia,3.856961816078021e-4,0.004519609272488701,3,goyal_036_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.018384851323305234,0.03925499343927687,8,goyal_036_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.09802192958289713,0.037687709578655776,10,goyal_036_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.04947931015482947,0.04778393351800554,19,goyal_036_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,0.03373923264826345,0.008055110074354862,22,goyal_036_d180
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,0.009440373206971917,0.006414929289983963,23,goyal_036_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,0.0011938215145003398,0.022197113281819506,38,goyal_036_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-45,0.0013223869083696072,0.002114010788744715,47,goyal_036_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.010652561206310723,0.00324391310686689,65,goyal_036_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,0.012305544841772733,0.00812800699810468,68,goyal_036_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83,0.018384851323305234,0.012501822423093745,89,goyal_036_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,0.014178926295296344,0.018625164018078434,91,goyal_036_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475,6.979264238617371e-4,0.0017130777081207174,95,goyal_036_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.009164875934394917,0.02536812946493658,96,goyal_036_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.02499678586515327,0.007362589298731593,97,goyal_036_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia,0.002332543574485279,3.280361568741799e-4,111,goyal_036_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__OEMS01,0.004665087148970558,0.005685960052485785,112,goyal_036_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524,0.01753999302073576,0.01268406473246829,113,goyal_036_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.08167005431341841,0.05361903492402026,8,goyal_038_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.013628336276698544,0.018195147960543855,10,goyal_038_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,0.004498350604778248,0.022593974940015995,11,goyal_038_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,0.005198094032188198,0.004232204745401227,13,goyal_038_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.0052980573789610476,0.013496400959744068,19,goyal_038_d180
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,0.002665689247275999,0.017428685683817648,22,goyal_038_d180
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,0.006297690846689547,0.009430818448413756,29,goyal_038_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor,0.006730865349371897,0.003132498000533191,40,goyal_038_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F,0.005398020725733897,0.015329245534524126,56,goyal_038_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.02752324147812469,0.008064516129032258,65,goyal_038_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.016860484489020694,0.01776193015195948,96,goyal_038_d180
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.0030988637499583488,0.0018661690215942416,97,goyal_038_d180
